"Tanggal","Terakhir","Pembukaan","Tertinggi","Terendah","Vol.","Perubahan%"
"05/05/2018","136.771.008","134.215.000","137.920.992","134.215.000","0,33K","1,90%"
"04/05/2018","134.217.000","133.122.000","134.998.000","130.700.000","0,41K","0,77%"
"03/05/2018","133.196.000","127.178.000","133.255.000","126.501.000","0,55K","4,73%"
"02/05/2018","127.177.000","125.624.000","127.588.000","124.920.000","0,30K","1,24%"
"01/05/2018","125.624.000","128.700.000","128.700.000","123.301.000","0,35K","-2,39%"
"30/04/2018","128.700.000","128.412.000","129.150.000","127.197.000","0,36K","0,23%"
"29/04/2018","128.411.000","127.551.000","129.000.000","125.920.000","0,36K","0,67%"
"28/04/2018","127.551.000","124.019.000","128.685.000","123.510.000","0,35K","2,85%"
"27/04/2018","124.019.000","128.602.000","129.220.000","123.953.000","0,38K","-3,56%"
"26/04/2018","128.602.000","124.792.000","129.250.000","121.303.000","0,46K","3,05%"
"25/04/2018","124.792.000","132.997.000","134.743.008","123.245.000","0,74K","-6,17%"
"24/04/2018","132.997.000","123.760.000","133.452.000","123.657.000","0,66K","7,46%"
"23/04/2018","123.760.000","121.848.000","123.800.000","121.566.000","0,29K","1,57%"
"22/04/2018","121.848.000","122.999.000","123.825.000","121.205.000","0,29K","-0,94%"
"21/04/2018","122.999.000","122.501.000","125.179.000","118.500.000","0,53K","0,41%"
"20/04/2018","122.501.000","115.600.000","122.800.000","115.599.000","0,65K","5,97%"
"19/04/2018","115.600.000","112.509.000","115.710.000","112.499.000","0,47K","2,75%"
"18/04/2018","112.509.000","109.884.000","112.700.000","109.715.000","0,31K","2,39%"
"17/04/2018","109.884.000","108.202.000","111.580.000","108.202.000","0,36K","1,55%"
"16/04/2018","108.202.000","108.747.000","109.643.000","106.501.000","0,58K","-0,47%"
"15/04/2018","108.710.000","106.011.000","109.643.000","105.700.000","0,34K","2,55%"
"14/04/2018","106.011.000","104.770.000","107.500.000","104.451.000","0,32K","1,18%"
"13/04/2018","104.770.000","105.990.000","108.936.000","104.000.000","0,77K","-1,15%"
"12/04/2018","105.990.000","96.100.000","106.030.000","94.000.000","1,02K","10,36%"
"11/04/2018","96.039.000","95.479.000","96.500.000","95.151.000","0,27K","0,59%"
"10/04/2018","95.479.000","95.226.000","96.000.000","94.200.000","0,28K","0,27%"
"09/04/2018","95.226.000","97.580.000","100.000.000","93.402.000","0,54K","-2,41%"
"08/04/2018","97.580.000","96.997.000","98.661.000","96.502.000","0,19K","0,60%"
"07/04/2018","96.997.000","93.470.000","98.465.000","93.280.000","0,29K","3,77%"
"06/04/2018","93.470.000","95.185.000","95.977.000","92.407.000","0,45K","-1,80%"
"05/04/2018","95.185.000","96.043.000","97.705.000","93.456.000","0,52K","-0,89%"
"04/04/2018","96.043.000","103.962.000","104.100.000","94.688.000","0,49K","-7,62%"
"03/04/2018","103.962.000","98.681.000","104.755.000","98.315.000","0,47K","5,35%"
"02/04/2018","98.681.000","95.806.000","99.800.000","95.100.000","0,41K","3,00%"
"01/04/2018","95.805.000","98.173.000","99.406.000","91.263.000","0,42K","-2,41%"
"31/03/2018","98.173.000","97.231.000","100.934.000","96.003.000","0,32K","0,97%"
"30/03/2018","97.231.000","100.012.000","103.773.000","93.758.000","0,63K","-2,78%"
"29/03/2018","100.012.000","111.199.000","111.498.000","98.003.000","0,47K","-10,06%"
"28/03/2018","111.200.000","110.499.000","113.743.000","110.002.000","0,26K","0,63%"
"27/03/2018","110.499.000","115.597.000","116.500.000","110.301.000","0,35K","-4,41%"
"26/03/2018","115.597.000","120.990.000","121.185.000","112.000.000","0,46K","-4,46%"
"25/03/2018","120.990.000","121.000.000","122.810.000","119.550.000","0,28K","0,08%"
"24/03/2018","120.888.000","125.126.000","125.998.000","120.774.000","0,30K","-3,39%"
"23/03/2018","125.126.000","123.602.000","125.126.000","118.360.000","0,33K","1,23%"
"22/03/2018","123.602.000","125.298.000","127.500.000","120.300.000","0,40K","-1,35%"
"21/03/2018","125.298.000","124.502.000","128.898.000","123.600.000","0,52K","0,64%"
"20/03/2018","124.502.000","120.000.000","125.676.000","117.500.000","0,69K","3,75%"
"19/03/2018","120.000.000","114.700.000","120.502.000","112.200.000","0,60K","4,62%"
"18/03/2018","114.700.000","111.270.000","115.000.000","102.555.000","0,54K","3,08%"
"17/03/2018","111.270.000","116.000.000","116.494.000","108.500.000","0,36K","-4,08%"
"16/03/2018","116.000.000","116.493.000","119.500.000","112.000.000","0,39K","-0,42%"
"15/03/2018","116.493.000","116.415.000","118.418.000","107.406.000","0,88K","0,07%"
"14/03/2018","116.415.000","128.900.000","131.000.000","115.200.000","0,91K","-9,63%"
"13/03/2018","128.817.000","129.002.000","132.750.000","126.449.000","0,47K","-0,14%"
"12/03/2018","129.002.000","132.651.000","137.100.000","125.365.000","0,67K","-2,75%"
"11/03/2018","132.651.000","126.412.000","135.031.008","123.123.000","0,59K","4,94%"
"10/03/2018","126.412.000","131.702.000","134.262.000","125.203.000","0,40K","-4,02%"
"09/03/2018","131.702.000","132.113.000","133.894.000","120.133.000","0,80K","-0,31%"
"08/03/2018","132.113.000","141.000.992","144.632.992","132.111.000","0,62K","-6,30%"
"07/03/2018","141.000.992","149.300.000","151.900.000","136.498.000","0,61K","-5,56%"
"06/03/2018","149.300.000","158.200.000","158.200.000","147.876.000","0,42K","-5,63%"
"05/03/2018","158.200.000","156.980.000","159.720.992","155.616.992","0,37K","0,78%"
"04/03/2018","156.980.000","156.479.008","157.400.000","153.500.000","0,28K","0,32%"
"03/03/2018","156.479.008","152.732.992","157.604.000","152.732.992","0,45K","2,45%"
"02/03/2018","152.732.992","150.504.992","154.500.000","150.100.992","0,50K","1,48%"
"01/03/2018","150.504.992","146.598.000","151.995.008","145.056.000","0,37K","2,67%"
"28/02/2018","146.598.000","148.619.008","153.532.000","145.996.992","0,47K","-1,36%"
"27/02/2018","148.619.008","144.380.992","151.250.000","141.791.008","0,53K","2,94%"
"26/02/2018","144.380.992","138.248.992","145.658.000","135.200.000","0,51K","4,44%"
"25/02/2018","138.248.992","141.547.008","142.492.000","135.300.000","0,32K","-2,33%"
"24/02/2018","141.547.008","145.451.008","148.966.000","139.000.000","0,45K","-2,68%"
"23/02/2018","145.451.008","144.398.000","147.907.008","137.800.000","0,63K","0,89%"
"22/02/2018","144.163.008","149.998.000","155.155.008","140.298.000","0,76K","-3,89%"
"21/02/2018","149.998.000","156.800.000","158.988.000","145.600.000","0,94K","-4,34%"
"20/02/2018","156.800.000","152.699.008","162.032.000","152.550.000","1,02K","2,69%"
"19/02/2018","152.699.008","146.502.000","153.500.000","145.500.992","0,55K","4,48%"
"18/02/2018","146.150.000","152.100.000","156.714.000","141.122.000","0,94K","-3,91%"
"17/02/2018","152.100.000","139.446.000","152.204.992","138.499.008","0,78K","9,07%"
"16/02/2018","139.446.000","137.998.000","140.792.992","135.010.000","0,46K","1,05%"
"15/02/2018","137.998.000","132.658.000","139.398.000","131.300.000","0,96K","4,03%"
"14/02/2018","132.658.000","119.338.000","132.700.000","119.337.000","0,66K","11,16%"
"13/02/2018","119.338.000","122.195.000","122.412.000","117.501.000","0,50K","-2,34%"
"12/02/2018","122.195.000","112.290.000","122.602.000","112.289.000","0,66K","8,82%"
"11/02/2018","112.290.000","118.999.000","119.999.000","110.199.000","0,45K","-5,64%"
"10/02/2018","118.999.000","117.900.000","124.780.000","115.250.000","0,86K","0,93%"
"09/02/2018","117.900.000","115.001.000","117.999.000","111.001.000","0,70K","2,52%"
"08/02/2018","115.001.000","106.675.000","118.208.000","105.449.000","0,98K","7,81%"
"07/02/2018","106.675.000","106.990.000","118.502.000","99.667.000","1,19K","-0,29%"
"06/02/2018","106.990.000","97.002.000","108.108.000","81.100.000","2,10K","10,30%"
"05/02/2018","97.002.000","115.887.000","116.888.000","95.501.000","1,09K","-16,30%"
"04/02/2018","115.887.000","124.666.000","125.755.000","112.888.000","0,48K","-7,04%"
"03/02/2018","124.666.000","122.000.000","127.032.000","112.500.000","0,67K","2,19%"
"02/02/2018","122.000.000","126.021.000","130.000.000","106.003.000","1,49K","-3,19%"
"01/02/2018","126.021.000","140.500.000","142.000.000","122.000.000","0,84K","-10,31%"
"31/01/2018","140.500.000","140.998.000","145.750.000","135.106.000","0,51K","-0,35%"
"30/01/2018","140.998.000","151.500.000","153.998.000","139.940.000","0,64K","-6,93%"
"29/01/2018","151.500.000","157.580.000","157.800.000","149.938.000","0,44K","-3,86%"
"28/01/2018","157.580.000","153.396.000","159.992.000","152.560.000","0,50K","2,73%"
"27/01/2018","153.396.000","151.800.000","155.200.000","149.750.000","0,40K","1,05%"
"26/01/2018","151.800.000","154.015.008","157.443.008","144.732.992","0,63K","-1,44%"
"25/01/2018","154.015.008","154.100.992","158.620.000","150.600.992","0,55K","-0,06%"
"24/01/2018","154.100.992","149.000.000","156.750.000","146.020.992","0,65K","3,42%"
"23/01/2018","149.000.000","155.800.000","157.500.000","142.054.000","0,81K","-4,36%"
"22/01/2018","155.800.000","165.455.008","168.500.000","146.090.000","0,75K","-5,84%"
"21/01/2018","165.455.008","178.600.000","179.300.992","160.515.008","0,83K","-7,36%"
"20/01/2018","178.600.000","163.484.992","179.880.000","162.667.008","0,96K","9,25%"
"19/01/2018","163.484.992","160.604.992","166.000.000","152.707.008","0,76K","1,79%"
"18/01/2018","160.604.992","154.000.000","178.576.000","148.256.992","1,37K","4,29%"
"17/01/2018","154.000.000","146.371.008","158.666.000","125.003.000","1,81K","5,44%"
"16/01/2018","146.052.000","203.398.000","203.399.008","134.000.096","1,67K","-28,19%"
"15/01/2018","203.399.008","195.599.008","208.000.000","193.000.000","0,64K","3,99%"
"14/01/2018","195.599.008","209.900.000","209.900.000","180.059.008","0,89K","-6,84%"
"13/01/2018","209.968.992","215.255.008","218.196.000","205.098.000","0,61K","-2,77%"
"12/01/2018","215.940.000","214.555.008","222.003.008","212.562.000","0,56K","0,65%"
"11/01/2018","214.555.008","226.691.008","228.339.008","212.500.000","0,76K","-5,37%"
"10/01/2018","226.740.000","236.488.992","236.488.992","212.000.000","1,04K","-4,12%"
"09/01/2018","236.492.000","238.260.000","243.948.992","234.519.008","0,48K","-0,46%"
"08/01/2018","237.575.008","245.366.000","249.000.000","230.000.000","0,79K","-3,42%"
"07/01/2018","245.980.000","249.399.008","250.199.008","242.756.000","0,51K","-1,33%"
"06/01/2018","249.300.992","253.998.000","254.442.000","238.500.000","0,72K","-1,85%"
"05/01/2018","253.998.000","225.099.008","255.000.000","222.351.008","1,20K","12,84%"
"04/01/2018","225.098.000","225.300.000","228.516.000","220.000.992","0,88K","0,04%"
"03/01/2018","225.010.000","226.500.000","229.898.000","220.000.992","0,61K","-0,66%"
"02/01/2018","226.500.000","215.048.992","234.739.008","214.198.000","0,73K","5,32%"
"01/01/2018","215.050.000","222.550.000","223.667.008","215.000.000","0,32K","-3,39%"
"31/12/2017","222.592.992","213.319.008","226.506.000","212.004.000","0,45K","4,35%"
"30/12/2017","213.319.008","225.000.992","226.500.992","202.600.000","0,88K","-5,19%"
"29/12/2017","225.000.000","243.003.008","244.896.992","224.026.000","0,62K","-7,41%"
"28/12/2017","242.999.008","257.994.000","260.495.008","235.000.000","0,78K","-5,81%"
"27/12/2017","258.000.000","252.170.000","264.000.000","252.162.000","0,67K","2,08%"
"26/12/2017","252.748.000","237.350.000","264.988.992","236.880.992","1,33K","6,63%"
"25/12/2017","237.032.000","234.499.008","240.310.000","233.136.992","0,51K","1,08%"
"24/12/2017","234.499.008","236.695.008","239.400.000","230.000.000","0,52K","-0,93%"
"23/12/2017","236.695.008","224.050.000","242.000.000","223.242.000","0,74K","5,64%"
"22/12/2017","224.050.000","244.004.992","244.872.992","205.999.008","1,43K","-8,36%"
"21/12/2017","244.499.008","241.496.992","249.999.008","238.011.008","0,76K","1,43%"
"20/12/2017","241.062.000","251.999.008","259.259.008","235.000.000","0,97K","-4,34%"
"19/12/2017","251.999.008","259.800.000","260.998.000","250.188.992","0,64K","-3,00%"
"18/12/2017","259.800.992","263.432.000","263.760.992","255.000.992","0,59K","-1,38%"
"17/12/2017","263.434.000","266.800.992","269.999.008","259.000.000","0,63K","-1,26%"
"16/12/2017","266.800.992","248.152.992","269.500.000","246.908.000","0,71K","7,11%"
"15/12/2017","249.100.000","236.007.008","256.300.000","235.352.992","1,09K","5,55%"
"14/12/2017","236.007.008","240.802.000","244.836.000","235.000.000","0,77K","-1,99%"
"13/12/2017","240.804.992","247.000.000","250.100.000","235.304.000","0,65K","-2,51%"
"12/12/2017","246.999.008","250.560.992","254.889.696","245.143.696","0,57K","-1,42%"
"11/12/2017","250.561.296","242.750.000","258.900.000","241.596.304","0,73K","3,43%"
"10/12/2017","242.260.400","238.805.904","260.739.008","201.001.792","1,88K","1,70%"
"09/12/2017","238.210.000","254.700.000","265.000.000","210.000.608","1,12K","-6,47%"
"08/12/2017","254.700.704","291.999.904","294.999.296","230.000.000","1,98K","-12,77%"
"07/12/2017","292.000.000","218.752.304","295.900.000","209.000.000","2,19K","33,53%"
"06/12/2017","218.681.104","169.300.000","219.890.592","169.299.808","1,27K","29,17%"
"05/12/2017","169.300.000","162.500.000","169.800.000","161.704.992","0,82K","4,31%"
"04/12/2017","162.301.408","160.997.792","162.403.296","159.000.800","0,52K","0,87%"
"03/12/2017","160.900.304","157.800.192","163.000.000","155.517.296","0,80K","1,96%"
"02/12/2017","157.800.192","156.104.000","159.400.000","155.500.000","0,65K","1,09%"
"01/12/2017","156.100.400","150.999.904","156.499.504","142.599.104","0,75K","3,38%"
"30/11/2017","150.999.104","149.988.000","159.800.000","138.100.800","1,59K","1,41%"
"29/11/2017","148.900.000","144.939.904","163.770.096","144.786.096","2,14K","2,73%"
"28/11/2017","144.939.504","134.849.904","145.401.104","134.849.904","0,97K","7,48%"
"27/11/2017","134.849.904","128.889.904","134.990.000","128.598.800","0,92K","4,70%"
"26/11/2017","128.800.000","118.000.000","129.699.000","117.999.904","0,83K","9,15%"
"25/11/2017","118.000.000","111.200.000","118.000.000","111.050.000","0,63K","6,12%"
"24/11/2017","111.199.904","108.750.000","115.610.496","107.875.000","1,19K","2,25%"
"23/11/2017","108.750.096","109.000.704","109.599.000","108.000.000","0,79K","-0,23%"
"22/11/2017","109.000.704","107.649.904","110.000.000","107.536.000","0,66K","1,25%"
"21/11/2017","107.649.904","108.400.096","108.998.496","104.800.000","0,83K","-0,69%"
"20/11/2017","108.400.096","106.000.000","108.998.000","105.334.704","0,77K","2,46%"
"19/11/2017","105.799.904","104.009.904","106.092.304","102.500.000","0,49K","1,72%"
"18/11/2017","104.009.904","103.987.504","104.370.000","99.069.400","0,65K","0,02%"
"17/11/2017","103.987.504","105.358.304","108.000.000","101.800.000","1,42K","-1,49%"
"16/11/2017","105.556.496","99.141.600","105.765.200","98.501.000","1,41K","6,47%"
"15/11/2017","99.141.600","92.400.600","99.999.200","92.383.296","1,20K","7,24%"
"14/11/2017","92.449.904","91.400.896","93.300.000","91.100.000","0,50K","1,15%"
"13/11/2017","91.400.496","84.598.400","94.800.000","82.732.800","1,27K","8,81%"
"12/11/2017","84.000.496","88.009.104","94.999.904","74.000.096","2,16K","-4,56%"
"11/11/2017","88.009.504","91.060.000","95.749.000","86.102.600","0,99K","-3,29%"
"10/11/2017","91.000.096","98.549.000","99.760.896","91.000.000","1,10K","-7,66%"
"09/11/2017","98.549.000","100.000.000","100.000.000","98.488.000","0,66K","-2,67%"
"08/11/2017","101.248.200","98.499.904","104.749.696","98.392.096","0,91K","2,79%"
"07/11/2017","98.499.904","98.099.000","99.999.000","97.099.696","0,46K","0,51%"
"06/11/2017","98.000.200","100.200.096","101.000.096","98.000.000","0,59K","-2,20%"
"05/11/2017","100.200.096","99.417.400","101.925.000","98.750.000","0,44K","0,79%"
"04/11/2017","99.417.400","98.297.000","99.999.904","96.300.000","0,55K","1,14%"
"03/11/2017","98.297.000","96.201.104","100.000.000","96.000.000","0,78K","2,18%"
"02/11/2017","96.201.104","91.498.896","99.976.496","91.498.896","1,20K","5,16%"
"01/11/2017","91.480.000","86.403.696","91.500.000","85.962.096","0,72K","5,88%"
"31/10/2017","86.403.696","83.099.296","86.599.904","82.750.000","0,64K","3,98%"
"30/10/2017","83.099.296","82.200.096","83.917.504","82.000.096","0,61K","0,63%"
"29/10/2017","82.576.704","79.610.000","83.138.400","79.450.096","0,57K","3,73%"
"28/10/2017","79.610.096","80.100.000","80.600.000","79.239.104","0,28K","-0,60%"
"27/10/2017","80.089.200","80.999.600","81.539.200","79.500.000","0,51K","-1,12%"
"26/10/2017","80.999.600","79.400.896","81.799.296","78.650.096","0,51K","1,90%"
"25/10/2017","79.490.000","77.190.200","79.490.096","74.500.000","0,63K","2,98%"
"24/10/2017","77.191.696","81.900.400","82.249.000","77.050.000","0,90K","-5,75%"
"23/10/2017","81.900.400","81.548.600","82.460.000","79.499.000","0,91K","0,43%"
"22/10/2017","81.548.496","81.677.600","82.221.904","78.576.496","0,53K","-0,16%"
"21/10/2017","81.677.600","79.846.400","83.486.000","79.599.000","0,67K","2,29%"
"20/10/2017","79.846.400","75.445.504","80.000.000","75.365.000","0,66K","5,84%"
"19/10/2017","75.441.696","74.410.400","75.899.000","73.818.000","0,55K","1,39%"
"18/10/2017","74.410.400","74.560.704","74.674.800","70.100.304","0,90K","-0,20%"
"17/10/2017","74.560.704","74.976.800","74.984.200","73.501.000","0,48K","-0,55%"
"16/10/2017","74.976.800","73.949.504","74.998.896","73.708.200","0,49K","1,39%"
"15/10/2017","73.949.504","74.900.000","75.400.000","71.690.400","0,58K","-1,27%"
"14/10/2017","74.900.000","73.399.504","74.995.104","72.500.000","0,49K","2,04%"
"13/10/2017","73.399.600","70.000.000","75.500.000","69.999.904","1,38K","4,86%"
"12/10/2017","69.999.904","64.260.800","70.399.000","64.260.800","1,09K","8,93%"
"11/10/2017","64.260.800","63.495.000","64.680.400","63.001.100","0,46K","1,21%"
"10/10/2017","63.495.000","63.298.400","64.875.000","63.000.100","0,57K","0,31%"
"09/10/2017","63.298.400","61.110.200","63.950.000","60.600.000","0,72K","3,58%"
"08/10/2017","61.110.200","59.550.000","61.149.000","59.205.700","0,54K","2,62%"
"07/10/2017","59.551.400","58.948.900","59.737.500","58.390.800","0,35K","1,02%"
"06/10/2017","58.948.900","58.249.300","59.426.900","58.100.000","0,42K","1,27%"
"05/10/2017","58.210.000","57.699.900","58.600.000","56.064.000","0,62K","0,88%"
"04/10/2017","57.699.900","58.681.500","58.872.800","57.500.800","0,53K","-1,67%"
"03/10/2017","58.681.500","59.228.800","59.700.700","57.700.200","0,49K","-0,92%"
"02/10/2017","59.228.800","58.499.900","59.950.000","58.391.400","0,66K","1,25%"
"01/10/2017","58.499.900","57.801.700","58.500.000","57.000.000","0,32K","1,21%"
"30/09/2017","57.801.700","55.991.800","58.100.000","55.800.000","0,45K","3,23%"
"29/09/2017","55.992.800","55.749.900","56.700.000","54.000.000","0,53K","0,44%"
"28/09/2017","55.749.900","55.580.300","57.199.500","54.996.500","0,68K","0,31%"
"27/09/2017","55.580.300","51.801.400","55.800.000","51.800.000","0,65K","7,30%"
